review,label
Easy to use.,0
"I used Norton 360 for years and this is apparently the evolution of that software.  I now have it on all of my Windows computers and my Android cellphone.

I can't pay my bills easily without the password vault that keeps all of my passwords memorized and protected.  I have never found 1 password that makes all systems happy.  They have different requirements that some have to be 14 characters long but others are only 7, some need symbols, and others can't have symbols.  Its confusing but with this, I do just remember 1 password, the password for my vault.  If I actually need to see it I just log into my vault and then go to the details on that login.

I haven't ever had any problems with viruses in my life but I've run Norton most of my life so I don't think that's a coincidence.  I've gotten notification of things blocked or quarantined but never had any major problems so I trust Norton.

With all of the threats today it is more and more important to use good anti-virus software.",0
"I was skeptical that an entry-level product would really allow me to create animations, but Anime Studio delivers the goods. It's a powerful product, with a clean upgrade path to it's big brother. But it will be a very long time before I grow out of this one.

Here are my favorite features:

Motion Tracking: you can open a motion video (a camcorder video, for example), mark an object in the video, and Anime Studio will track that object through multiple frames. You can then use this marker to attach one of your animations. Imagine the possibilities: Animated characters can dance with your children on video-all you have to do is animate the character, then attach the animated character to your child in the video. Cool!

Lip Syncing: You can sync a characters lip movements to audio easily. This is pretty hard to do manually. Anime Studio has a command to take care of it. So the character dancing with your child can sing too!

Lots of Import options, including Photoshop. Anime Studio preserves Photoshop layers, which saves lots of time if you use Photoshop.

Finally, keep in mind that animations are not necessarily cartoons. Anytime you need a picture or text to move in a complex way on top of or below other pictures, you are doing animation. So there are business applications too (think product instructional videos with animations of parts interacting with other parts, with hatches opening and latches latching...you get the idea).

OK, now for my input device recommendation: Anime Studio has good drawing tools. Lots of animation work requires precise placement of points, drawing of paths, etc. You really want to use a tablet. The&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/WACOM-CTE450K-Black-Bamboo-Fun-Tablet-with-Pen-Mouse-Graphics-Software-NEW/dp/B002QJASB4/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">WACOM CTE450K Black Bamboo Fun Tablet with Pen, Mouse & Graphics Software (NEW)</a>&nbsp;is a perfect match for Anime Studio. It comes with both a mouse and pen, plus some great software.  You can use Anime Studio with a mouse, but a pen tablet makes life easier and more fun.

Highly recommended, especially given the low price.",0
"First time user of the product after a decade+ of using TurboTax. The TurboTax price increases finally got me to give this a try. TaxCut is different but functional... and it works. Got my refunds. Only complaint was at printouts. For some reason it thinks you've got legal sized paper and gives you no choice to print a copy otherwise. It prints out a page plus a remnant page for each actual document page. Also, the text at the bottom of the pages are cut-off. Best bet is to save as a .pdf and print outside the program.",0
"The following review is written under the umbrella idea that CorelDraw Suite is one of the best I have ever used and I can not stand going without it.  However, it is not without its frustrations.  This version is better than previous versions in many ways.  I will attempt to list a few of my frustrations here so if you run into them, you are not surprised.  Still the program is worth it and I highly recommend it.

I tested the 64bit version, it also comes with 32bit as well.
---------------

CorelDraw- a topic in my household since version 3, which is a very long time ago.  I was so excited about checking out the new X7 version that I could hardly stand it.

WHAT WAS I THINKING?

Okay, so CorelDraw is notorious for having some crazy bugs in it.  More than one graphic artist has asked in a variety of ways, what kind of sparkling mind designed some of the things in each new addition.  Some use more choice words than others.

I have had pretty good results with most of the newer versions of CorelDraw over time.  I have encountered some pretty odd quirks from time to time, including some which have been downright embarrassing if not caught before submitting documents.

However, this time around, I figured with the 64 bit version- WOW this ought to really be FAST.

And it is.

I guess the exciting part is that this time around I can rush more quickly from one ANNOYING BUG TO THE OTHER without having to wait as long as before.  I mean, REALLY.  I realize that the updates have not been released yet, so please take this review with a grain of salt.  I am sure updates will be released that will fix some of this stuff.....I hope.

COREL DRAW
First of all, the program is a lot faster.  WHEE!  At least I can run through things a little more easily.  Until the program reboots itself, of course.  Do NOT get me started.

CorelDraw has a great amount of features in it.  It is a wonderful graphics program and one would hope it will work out well often enough so that you don't have to get too frustrated and don't slow your work load down too much.

This time around, well, to begin with, I was editing some documents that I did in a previous version- CorelDraw X5.  It was not THAT long ago that the program was out, so I didn't think I should run into too many problems.

Guess again, sucker!

Here is a list of my first exciting day with this new version:

Outline Tool:
Where did it go?  I looked everywhere for it.  I went to the help files.  I went everywhere and the places it was listed did not tell how to install outlines or change the color- very basic tool.  After a half hour of looking and experimenting- I found it.  It is a bit random and didn't make any sense to me, but once I got the hang of it, I was good to go.

Printer bugs:
I have two printers on my system.  I have an HP Envy 4300 and a Officejet K550.  I have not had any issues with these printers on any other program or system- except CorelDraw.  The program will suddenly cause an issue and then shut down the complete program.  If you plan to use this program until there are updates, PLEASE SAVE YOUR WORK CONSTANTLY in case it decides to shut down BEFORE it backs up your file as you work.

OUTLINE TOOL- AGAIN
It used to be if you highlighted any text - either artistic or paragraph that ONLY THAT TEXT would change color, but not any more.  Outlines and text color will not only change on the word you highlight, but on the entire document contained in that box.  TALK ABOUT ANNOYING.  Then you have to go change the other text BACK where you want it.  ARGH!

Just when I was about to give up on the whole thing, I tried one more time- and VOILA!  It worked.  I got confident that all was well, and BAM back to random again.  It seems that there is a bug when you access the fill for text from the tool bar vs the text properties dock on the right side.  I plan to explore this further.  Since I am not allowed a lot of time to test this extensively, I am just giving you what I have discovered in the few weeks of using it.

PREVIOUS FILES
When I have chosen some files that I have previous worked on in CorelDraw X5, get ready for a fun ride.  First of all you have to have the files converted to the new font/text engine in X7.  If you don't you will get some odd performance from the file if you try to edit or print.

Then if you try to print the files after working on them a bit- or not- even if used as is- sometimes a page will randomly print really really tiny and then no other pages in the document will print that way- even though they all print fine on previous versions.  So here you are with a document that suddenly goes into micro mode.  It took a lot of effort to get it to print normally again.  Better to start that page over, but again, TIME CONSUMING.

PHOTO PAINT
This is where the 64bit improvements really start to become interesting.  In past versions, sometimes when I wanted to do some photo work, I would open quite a few photos and work between them.  It was clunky and frustrating at times.  Also at times, I found that the system would choke and I might have to restart the program.

This time around, the program is much easier to work with.  The photos are all laid out in a much nicer manner.  Each photo is like a file folder which has a tab at the top.  Moving between photos is much easier and quicker.  I LOVE that feature.

Also, I have opened photos which were adjusted with previous versions of Corel Photopaint and was very surprised at how much nicer they turned out.  I find that the tools are more efficient and end up with much nicer results than in some previous versions.

I have been working extensively with CorelDraw and am still very pleased with this version.  Despite some frustrating bugs, the 64bit version is faster and seems to be more efficient especially when dealing with photos.

FINAL COMMENTS
There is so much I can comment on with this program and so much that I would like to talk about.  However, Amazon only wants limited review space, so I will stop there.

Despite the frustrations, I expect some of them to be corrected with future updates.

I have seen better performance in the photo area but also the options for the Draw area as well.  The documentation and training videos available are helpful and extensive if you want to take the time to use them.  It is also intuitive for learners who like to dive in, but some things can be hard to locate and figure out without looking it up.

I highly recommend CorelDraw Graphics Suite X7.  The improvements are worth any frustrations.

MY SYSTEM
Windows 7
3.20 GHz i5 CPU (64bit)
RAM- 6GB
GRAPHICS Radeon HD 5700",0
This is great product for your computer. The price cannot be beat and it doesn't take up a lot of computer resources. I recommend this item.,0
"This is the second game in the Nancy Drew software series that I've tried (I've also played ""Message In a Haunted Mansion""), and this was by far the more difficult of the two.  In this game, Nancy is staying with a soap star, Mattie, whose on-screen co-star, Rick, has been receiving death threats.  It's up to Nancy to find out who is behind them.  The game requires not only patience but a smart mind; you have to remember things and write down clues, solve puzzles, and plan things accordingly.  Although I enjoyed playing it, it was frustrating at times, and one time, I spent several hours thinking I was stuck, because I had not noticed the arrival of an important new object. (Boy did I feel silly when I finally noticed it!)  This game will take you many hours to complete.  For fans of the older Nancy Drew books, there's an added bonus -- the games feature objects from the books (look for the clock from ""The Secret of the Old Clock"", with the crescent on the top!) and other little fun things like that.  I want to offer two hints that I think will be helpful: #1, pay attention to the chair in Mattie's house, near the phone.  #2, explore all rooms **thoroughly**.  You will pick up many objects during this game, and all will either be important, or finding them will just advance the game.  You may need to explore rooms two or three times to find everything.  Also, if after you've installed this game (or Message In A Haunted Mansion), you get an error message that the game can not locate a Direct Draw Surface, and you KNOW your computer meets all the system requirements, make sure your hardware acceleration is set to FULL.  If you're using Windows 98 you can do this by going to your Control Panel, clicking on ""Display"", then clicking on the ""Settings"" tab, then clicking the ""Advanced..."" button, then clicking the ""Performance"" tab, and pushing the bar all the way up to ""Full.""  Then you'll need to restart you computer.  This solved the problem for me.  Hope this helps!  All in all, this is a very fun game for teenage girls and young women (and hey, guys too!), great for friends and family members to play together, and just an all-in-all wonderful game.  I hope Dreamcatcher and HER Interactive make more of these!",0
Easy to order and check out. Great item and price. Shipping quick as expected. Thanks very professional.,0
"I have read nearly all of the negative reviews and I cannot understand why these people are having so much trouble. My experience is the complete opposite. I have a late model HP 17 inch laptop computer with a 64 bit Intel chip, an eMachines computer with a 32/64 bit AMD processor and a home built Intel i7 64 bit system with a Gigabyte Extreme motherboard. I have Windows 7 running on all my computers all 64 bit except for the eMachines computer. I have never encountered even one problem installing or using PowerDVD 10 or 11. Now I do maintain my computer and regularly do registry cleans and run the disk cleaner application. But everybody should be doing that routinely anyway. I even have Intel solid state disks on my laptop computer and my Intel i7 computer. All I can say is I've never encountered any problem whatsoever. I've even used it with yet another AMD Vista 64 bit computer in China. Never had a problem. And I do test and try out all the various options, too. I use the HDMI output on my XFX video card as an input to my 65 inch Panasonic HDTV. Works great. The claim that they can change the resolution to HD is sort of a marketing joke. Garbage in, ever so slightly better garbage out. If your video was shot in the 1980's, nothing is going to make them look like it was shot in HD. It just doesn't work that way. This is marketing hype, technically accurate statement, but still chiefly hype.

My main complaint is that Cyberlink creates a new version out of trivial improvements, such as from Version 10 to 11. There just isn't that much of an incremental change to warrant two different versions.  And the upgrade price is just way too expensive, especially considering how little difference there is. We will be at version 99 soon at this pace. They should give the updates away free like Microsoft does. And this is much more of an update and tweak than a version change. In my opinion Cyberlink is price gouging just because they can. They have the only truly functional Blu-ray DVD player. If there were credible competition, the price would drop like a rock.  There is competition, but they aren't exactly cheap either.  Cyberlink should offer a family plan where you can use the software on multiple home computers.  I have four legal copies and it is just not right to pay for each one when I am only using one computer at a time.  Instead, I have to pay for each computer.  This should be licensed to individuals as a home license, not per machine per person.  So my complaints are all about their marketing plan.  I believe the product quality itself is top notch.",0
"This is a great software package for anyone just starting their family research or someone who has only basic needs. It does come with a free one month subscription to ancestry.com, and allows you to document your research by creating your own family tree. I had no trouble installing and setting up the software, and am very pleased with the ease of use of the product. All in all, this is a great package for beginners and would also make a great gift, at a very reasonable price.",0
Excellent upgrade that installs easily and is very compatible with Windows 10. This is a good way to go if you're running an older version of Microsoft Office and don't want to pay the cost for the newest version.,0
"I have used turbo tax for many years and appreciate the value it brings.
it is easy to install, keeps itself updated, and finds things I might miss.",0
"There are other genealogy programs out there but this is one of the better designed ones, especially for people new to the field. And with the six month subscription to Ancestry.com, the software essentially pays for itself. Ancestry.com and FamilySearch.org are two of the best online genealogy resources and this software helps you use both, especially if you don't want to work online 100% of the time. You can create files by importing and transferring previous files from other sources, such as GEDCOM, too, so if you are not new to this, the software is still useful.

That said, the navigation is good, but not always intuitive and there will be frustrating moments. But that is part of the pain and joy of family history research anyway. One of the more pleasing features is the ability to download images easily from the web--like census pages--and add them to your file. The software is strongly tied to Ancestry.com obviously, but it is a great resource, primarily if your family has been in the US for several generations at least. Otherwise, you will need an expanded international subscription and are going to face more frustrations--not associated with this software!--trying to find the information you want about those who came before you.",0
"I have one little program that I need to run, one day a month, each month every year. I have messed around with Bootcamp and every time I try to load windows I feel like strangling my kat. Sorry Santa ""Claws"".

But Parallels Desktop 7 for Mac, is wonderful. Not only does it work, but the instructions are easy, the loading is easy and not having to reboot from Snow Leopard into windows is a dream. And I never use that word to describe software. Just click on the windows program you want, windows loads and runs the program. And when you done windows shuts down and as far as I can tell, there is no memory or cpu cycles wasted once windows logged off. I have not found any problems with this way of using windows, all my Mac hardware is compatible.

What a perfect solution to the Bootcamp grief.",0
"Nancy Drew: Last Train to Blue Moon Canyon... I would definitely recommend you purchase this interactive mystery PC game!!  The graphics are vibrant; the sound effects are very good and add a key element to your game play; the characters are interesting; the clues keep you thinking and looking for answers; and Nancy will not let you down!  She is not afraid to hunt wherever she must!  The train ride seems realistic, as you pass from one car to the next.  You get to use a cell phone camera at some point.  One reviewer said it's too short, however, my experience (as an adult) is that it is just the right length, especially for a $20 game.  I don't try to race through the game, rather I save it and then go back.  It's up to you.  And it is still fun to play the game again, even after you've solved it.  I rate most of the Nancy Drew PC games at 5 stars!",0
"I just finished playing ""Secret of the Old Clock"", and I loved it!  Before I say anything more, I think it important to add that I am 35 years old - so, take it from me, these games are great fun for ANYONE over the age of about 10!

This particular game is set in the 1930's (the depression era), and is about a young girl whose mother recently passed away - leaving her a bed & breakfast/bakery to run.  She did, however, write her friend before passing, asking her to come & help her 17 year old daughter if something should happen to her - and her friend rushed right over, trying to help out, but knowing nothing of the business.

Strange things started happening at the inn at about this time, and both the young girl & her guardian are convinced that she is having a nervous breakdown - that it's all in her head.  Especially since not only is she grieving the loss of her mother, but they are running out of money.  An elderly neighbor (who was quite rich) had promised to leave them plenty of money in his will - but when he died, it looked as though he left all of his money & estate to a man who supposedly taught mind reading & esp.

In comes Nancy Drew...  Is the will originally found the ONLY one?  Could it be a forgery?  And what of all the strange noises & happenings at the inn?  Who's behind them, or are they really all in the teenager's mind?  These are the questions you'll have to answer while playing ""teen detective"".

I found several differences between this game & the other Nancy Drew games I've played to date.  First, the graphics are better - in fact they are just as good as some of the more high-tech games I've played.  Second, you actually get to drive a car (but be sure to watch out for potholes)!  Last, there was much more ground to cover - which I really liked - so you get to see a lot of the town, and speak with several people (rather than just being confined to a house, and only talking to 1 or 2 others).  Oh, there's one more difference...  You actually have to earn money in this game - to pay for gas, car repairs, games & other necessary items.

Overall, I think this game is a ""must have"" for anyone who enjoys (or had enjoyed) the Nancy Drew series.  One of the great assets of these games is that they allow you to choose a difficulty level - but, I must warn all you other adults out there, if you haven't played many ND games (or even if you have!), you may want to choose the ""junior"" level.  This will allow you to get more hints if you need them - and if you don't, you just don't ask for them - as it's the number of hints that will change based on the level you choose to play at.

Another 2 thumbs up for the creators of Nancy Drew!!!",0
"We get the upgrade every year, and, while the changes are not huge, the program is excellent to begin with, and they do improve it every time.  This is no exception.  The program seems a bit faster, and there have been some tweaks in the way things work.  Nothing major by itself, but it adds up.  This has always been the best genealogy program, in my opinion, and it still is.",0
I get free wifi from the library across the street and download bit torrents all day with this thing....great deal!,0
"The ninth of the Nancy Drew Mystery Series. This is my favorite game, so I'm gonna go nuts here. Things are graded A-F, just like school.

The Crime: A +

Nancy tries to take another vacation, this time by spending some time on Katie Firestone's whale watching boat in Snake Horse Harbor. The minute she arrives, plans change! Katie's boat has been vandalized. An orphan orca has shown up in the bay and there are different opinions as to what to do with it. Did Katie's big mouth get her in trouble?

Suspects include fisherman Holt Scotto, cafe-owner Jenna Devlin, and rival whale watching tourguide Andy Jason.

I'd never had a chance to learn anything about whales or the ocean and thought this was an endlessly cool premise.

Puzzles: A +

Nancy has to figure out everything from nautical terms to knots to Morse code. People give her tasks and quizzes. It can be as easy as making a sandwich or as hard as traveling underground tunnels and counting rocks.

Gameplay: A +

This game has it all. You can spend time out on the water in a kayak, eat a bowl of hearty chowder (or maybe a blueberry muffin) in the Hot Kettle Cafe, read about the local sea monster, build sand castles on a remote beach and dig for clams in the sand.

The only thing missing is maybe romance. But you get to talk to Frank and Joe Hardy on the phone, so that's close enough. (I love those boys.)

Time Changes: None.

Voice Acting: A +

In a word, perfect.

Favorites -

""Ah. Nuts."" Andy Jason

""Next one'll be on the house, too."" Jenna Devlin

""Vote for Holt!"" Holt Scotto

Music: A +

I loved, loved, loved the music. The travel music was jaunty and perfectly fit the ambiance of the tiny seaside town. Especially cool was the little flute trill that occurred as you finished a puzzle.

Graphics/Video: A +

Getting better and better all the time. Bonus points for the animated sequences such as the whale watching tour.

Technical: B

I'm one of a few people who have had this problem, but no matter what I did, DDI wouldn't fully install on my computer. There was an error copying files and no matter what I did, it wouldn't fix it, even following HI's advice on the technical support board. Running the game from the disc rather than installing to my computer fixed the problem completely though.

Overall, I think this one is the pinnacle of HI's goodness.

If you love Nancy Drew, this one's for you. All-time favorite.",0
"I've used Microsoft products for over a decade, and just recently switched to the mac. I couldn't be happier. iWork too has been a pleasant surprise. It took me literally hundreds of hours of frustration to learn the ins-and-outs of Microsoft Office, and I even took a couple classes in college that dealt with Office. Within two days of using iWork, I was creating the best looking documents I've ever made. iWork is intuitive and fun to use. AND THE ONLINE VIDEO TUTORIALS ARE AMAZING. Be sure to watch them. I love Apple, and am just angry that I didn't make the switch years ago.",0
"I have never worked with video editing, or burned CD/DVD except for drag-and-drop operation to backup files. After working with this package for a couple of days, I think it is absolutely great for the casual user who wants to create some nice looking video packages.

Pro:
Very powerful. One can edit each individual clip down to the frame, then integrate it into the project. There are separate tracks for video, overlay video, titles, sound, and voice over. The included effects allow one to create professional looking titles and basic video effects. To operate the program, one simply imports the video clips, sounds, etc. onto a working area, then drags the appropriate item into the timeline. It supports blu-ray and DVD burning. I don't have a Blu-Ray burner, so I only burned DVDs.

There is an express interface for those who want to avoid the complexity of the full timeline interface. I quickly went to the detailed menus to do what I wanted; if you have any experience with Flash (which uses the timeline style construction), you will have no problem working with this software.

A separate burning package is included called DVD Factory Pro; it is run from within the X3 software. It does a good job of rendering and burning. It is fully capable of using multi-CPU, and I found that my quad core AMD worked a LOT faster than my single core Pentium!

The program makes use of the hardware on the video card for faster display while working, including using smaller size images if desired. So all of the PC hardware can be utilized.

The program offers to let you download DVD Factory 7 SE, which is a stand alone program very similar to the DVD Factory Pro, except that one cannot access the DVD Factory Pro except from within the X3 program. I'm not sure that it was necessary, but it is nice for a quick burn project.

Con:
There is some inconsistency in how the software finds it's source files. One has to navigate to get videos, for example, and then when you want to open a different kind of file, it remembers the video location. It would be much better if it remembered separate locations for the different kinds of files. It was quite frustrating; I ended up opening folders for each of the data types, so I could simply paste in the folder location quickly. Once the files are inside the program there is no issue.

There is no indication inside the main program of how much space the project will take when it burns to DVD, and even the burner application does not tell you until you actually get to the final screens. It seems to me that the original program should be able to calculate the space being generated, so one could cut down the project to fit - before starting the burning program.

Conclusion: Excellent package. It will take a bit of time to learn all the features, but even a novice like me can make really great looking videos using this software. Highly recommended.",0
Haven't had any problem things float through this Norton protector!  Great product!,0
"I bought this gadget to be able to detect and avoid wifi, as wifi gives me headaches, nausea and heart disturbances. I carry this in my purse and it is an easy way to figure out what the strength of the wifi signals are. [...]
If this item is not available there are others like it on Amazon, do a search on WiFi detectors, or a RF field meter can be obtained, such as an Electrosmog Meter.",0
Great!!,0
"Dragon Naturally Speaking Premium is a high-end speech dictation software package. This was my first experience with such software. This review was written using Dragon. My experience is limited to a few hours with this software.

Installing Dragon was simply a matter of placing the CD in the drive and following standard installation protocol. The package included a CD with the software, a quick start guide and a microphone headset. It loaded successfully on the first try and so far has shown no tendency to nag for registration or other issues. It does ask for permission to scan documents allegedly to improve performance of the software. I don't believe these are scanned for content but rather for language structure and complexity in order to improve the algorithms. These requests are generally non-intrusive.

My installation was on a Dell workstation laptop using a high-end Intel core I7 processor, with 16 GB of memory. After installation was complete it asked me to read a sample text in order to tune the recognition algorithm. It periodically offers to scan documents and emails for unique words which you may select and then speak to improve the recognition algorithm thereafter. After completing the initial configuration I opened the brief interactive tutorial. It gave examples of typical commands but seemed rather sparse. I would have much preferred a more extensive and guided introductory tutorial.

After the tutorial, I opened a Word document and experimented by cruising the commands as described in the learning center (a task bar which appears on the right hand side of the screen). It quickly became obvious that pace-of-speech was important in eliciting the desired response. You must use a clear and controlled voice. My normal speech pattern (fast and little mumbly) resulted in a high frequency of errors early on. I suspect this may improve as the software learns my quirks of speech.

The learning center is context sensitive to the active application. Navigation, editing and controlling commands are very specific in format and must be followed precisely. Experimenting with the Dragon commands available for each application will seems to be a fine way to learn your way around Dragon. The learning curve seems quite rapid.

The speed of response when dictating is impressive although the software will occasionally lag behind the speaker. Best results are obtained by continuing to speak and trusting the software, as the speech will drop into a queue and appear a few seconds later. It does require some practice to learn to dictate properly.

So far, I've used this with Word, Outlook and Excel. It integrated smoothly with all three and the more I use it, the less I have to correct it.",0
A very good inexpensive 24 port switch. The body of the switch actually takes up the entire width of the rack. This makes for a sturdy installation since the rack ears are very short. The switch is also better looking than the Netgear unit it replaced.,0
"I've used TurboTax for many, many years.  This price was the best I have seen this year.  The DVD arrived quickly and installed perfectly. It downloaded the updates and automatically filled in data from my 2012 filing, which means I have much less to add for this year.",0
"This modem works with Linux, at least the distros that I've been experimenting with (not Ubuntu, which I gave up on a long time ago so I didn't test this modem with Ubuntu, but rather some of the other Linux versions). I haven't tried all the fancy features of the modem (fax, etc) because I don't need that stuff, but dial-up works. I had some problems getting the modem's speaker to be silent, but I think that's probably an issue with my Linux software, and probably not a problem with the modem itself. Given my earlier frustrations with so-called ""WinModems"", I'm just happy to finally have this Zoom modem that actually works.",0
"I had the chance to work with Microsoft Office Home & Student 2010, and it is a robust, productivity suite.  The changes that were introduced in the 2007 version remain and have been improved upon.  This suite has a new ribbon system which allows quicker access, more ability to customize, and increased productivity speed (once you get over the learning curve).  The learning curve took me about two to three weeks to fully figure out where everything I normally use was located.  If you need assistance, click on the HELP button and there is a very easy to use and understand PDF file called ""Migrating to Word 2010 from Word 2003"" which fully explains where things are located and how to do them in Office 2010.  This productivity suite looks great, feels easy to master, has quick access to almost everything in the form of easy-to-recognize icons instead of menus, and will definitely help in speeding through documents.  The introduction of a new FILE menu in 2010 allows quicker access to protecting documents, preparing shared files, managing versions, and viewing properties.  Also the integration of PDF programs such as Adobe Acrobat and Nuance PDF into the Office suite also help speed through documents.  I am using a 32-bit version of Office 2010 on a Windows 7 64-bit OS, and it works perfectly.  Microsoft Office 2010 is a robust office productivity suite and provides quick access to features so you can speed up productivity.  Highly recommended for users of Office 2003 and previous versions.  Users of Office 2007 will need to check the document on the Microsoft site which showcases the upgrades between 2007 and 2010.  My Rating: 5 out of 5.

MORE INFORMATION:
Once you start the install, you need to enter the product key.  You have the option to install a Trial version of Office Professional (which includes Trial versions of Access, Outlook, and
Publisher).  If you remove the check from the checkbox, it will only install the full versions of Word, Excel, Powerpoint, OneNote, Visio Viewer, OfficeSharedFeatures, and OfficeTools.  The required space for installation is 1.63GB. I did not check the required space including the Professional Trial versions.  I am runnning Win 7, 64-bit on my PC, and even though this Office 2010 is a 32-bit version, it still works flawlessly.  The file installation took about 7 to 10 minutes.  It was very quick and did not ask questions during the file install process.  When the installation completes, it asks to ""Complete your Office experience online"" with the benefits of : Storing and sharing your documents online and Getting free product updates, help, and training.

From Start menu these programs are visible: Excel, OneNote, Powerpoint, Word, and OfficeTools.  OffceTools include Digital Certificate for VBA Projects, Clip Organizer, Langauge Preferences, Upload Center, Picture Manager (a very convenient and easy to use picture viewer which is one of my favorites), and a link for Office Anytime Upgrade.

If you are new to Office 2010 (and have not used Office 2007) you will  notice the new design.  All the menus are available in ribbons now, and have been reorganized.  The ribbon system was first introduced with Office 2007.  When I upgraded from Office 2003 to Office 2007, it took me a few weeks to figure out where everything was.  But now that I have been using the updated Office, I am happier with this ribbon replacement since it provides quicker access to features.  Rather than clicking on menus and their submenus, most items appear on the ribbon in the form of icons, and the icons are either fully recognizable or mostly recognizable.  All the hot-keys still work for keyboard users so it should not pose a problem for them at all.  For the first three weeks after upgrading, my work slowed down because of having to locate items , but now that I've been using it for nearly a year, Office 2010 is excellent and I can move through projects quicker.

Office 2010 also offers a customizable quick-access bar at the top where you can place icons of features so you can access them with a single click. Personally, I placed my macro recorder and macro list in the quick access bar even though it only takes two clicks to get there normally through the ribbon bar.  If you use any PDF creator programs such as Adobe Acrobat or Nuance PDF, those programs integrate themselves into Office and provide a quick access menu to create PDFs, email PDFs, and create PDF links.

The FILE menu is all new in 2010, which provides access to the usual file options, Permissions and protecting documents, preparation for sharing files, and managing versions. It also lists the Properties of the document (similar to right-clicking the file and choosing properties).  The other menus remain the same as 2007 with better graphics and icon detail.  I use WORD, EXCEL, and POWERPOINT at work and home, and the move to 2007 and 2010 took a short time getting used to but it was very beneficial.

I don't use the OneNote program at all, but the OneNote program allows you to access your file from any computer or web browser and share it with other users by Syncing it to the Web. Or you can just keep it on your own computer.  OneNote organizes things into a single ""notebook"" and lets you get quick access to different types of files that are all related to the same topic/project.  Read more about it at the Microsoft Office site.  OneNote is not a program I use, but it looks like something that I will be using more now that I know of its capabilities.

I am running the 32-bit Office 2010 version on a Win 7 64-bit PC with a triple-core processor and 8GB RAM. Office 2010 runs flawlessly.",0
Worked Great!,0
"WordPerect X5 is an office suite consisting of WordPerfect X5 (Word Processor), Quattro Pro X5 (Spreadsheet), Presentations X5 (Mutimedia Presentation), and WordPerfect Lightning  (Digital Notebook).

This review will highlight some of the features of the WordPerfect Office Suite.

WordPerfect
-----------
- QuickCorrect
QuickCorrect (called AutoCorrect in Word) is a pretty standard feature in word processors nowadays but a feature unique to WordPerfect is SpeedLinks. SpeedLinks allows you to specify a ""Link Word"" (e.g. @Amazon) and a corresponding Web address to link to (e.g. Amazon's Web address). Every time you type in @Amazon, the ""@Amazon"" will be replaced with Amazon's Web address.

- Multiple File Formats Supported
You can convert a WordPerfect file into Microsoft Word and other word processor formats such as WordStar, XyWrite, and DisplayWrite. If your document contains tables, you have to the option of converting the document into MS Excel, OfficeWriter, QuattroPro, and Lotus 123 as well.

- Frustration-Free
I used Word for many years before I gave up on it almost entirely. I usually elect instead to create my documents in a plain text editor like Editplus, copy and paste it in Word, and ten add on the finishing touches, such as underlining, italics, and bold (which a plain text editor cannot do). The reason: formatting quirks (e.g. line spacing, indentation) in Microsoft Word can be absolutely exasperating! If you use Word on a regular basis, *you know* what I'm talking about.

Word processing not only works flawlessly in WordPerfect, it is incredibly easy to incorporate, format, and manipulate tables, pictures, and multimedia. I can concentrate on creating content without having to contend with software quirks.

Quattro Pro
-----------
Quattro Pro is a full-feature spreadsheet program like Excel. However, There is a disadvantage of using Quattro Pro. Since the vast majority of people use Excel rather than Quattro Pro or any other spreadsheet programs, help resources are not as abundant as Excel. This will almost definitely not be an issue if you're using Quattro Pro for designing simple spreadsheet but it may be a concern if you're planning on designing more complex spreadsheets that involve more advanced features such as macros.

Quattro Pro is also incompatible with Excel. You cannot expect to easily migrate an Excel file in Quattro Pro and vice versa. If you're newbie on spreadsheet, my advice: go with Excel.

Presentations X5
----------------
Presentations X5 works a lot like Microsoft Powerpoint. You can easily create presentation slide shows. Presentations X5 allows you to insert pictures, sounds, spreadsheets, multimedia files (such as MPEG, AVI), and other objects.

Extras
------
- Create PDF's
New in X5 is a PDF Tool which allows you to turn any WordPerfect document into a PDF file. It can even convert image-based PDF files into editable content! Use it to add comments or mark up your PDF files. PDF files can be password-protected.

You can create high-resolution or low-resolution PDF's (high-resolution PDF's are best suited for printing and low-resolution PDF's are best suited for posting on the Web.) Note: PDF Tool is only available in the Standard and Professional versions of the WordPerfect Suite.

---
WordPerfect Office X5's forte is in its word processing program, WordPerfect. (Any wonder why Corel named its office suite after its word processing program?) I am very impressed by how easy it is to create and edit content in WordPerfect. Presentations X5 is a superb program as well. As for Quattro Pro, I do have slight reservations about recommending it to someone who uses its more advanced features, not because of any flaws inherent in the program, but because help resources are relatively scanty compared to Excel. All in all, I'm thoroughly impressed with the WordPerfect Office suite. The bottom line: if you need a word processing program and have only rudimentary spreadsheet needs, the WordPerfect Office X5 suite is definitely the way to go.",0
"As a Prime Member, I need  this to receive music downloads to my PC.  It works very easily.",0
I have been using this for two weeks and have encountered no problems.  The only difference I have noted from 2015 is the length of time for updating takes a little longer. I just go get a cup of coffee.,0
"I am working with Rosetta Spanish (Latin American) at the moment and have this one waiting in the wings.  From my experience with the Spanish, I can say hands down Rosetta is the best language-learning system I've ever seen, heard about, or used -- period.  Pricey, yes, but definitely worth it.  I am continually amazed at how quickly I am learning, how much I am learning, and for that matter, how enjoyable the process is.  Why didn't I start this years ago????",0
Great find.  Seller stellar.  Need more.,0
